V1,V2,V3
-6.04505817637963,56.6243902439024,-42.2054214477539
-5.9944409237243,56.6243902439024,61.8745803833008
-5.94382367106898,56.6243902439024,318.584564208984
-5.89320641841365,56.6243902439024,234.814575195312
-5.84258916575832,56.6243902439024,89.3095779418945
-5.79197191310299,56.6243902439024,229.419570922852
-5.74135466044767,56.6243902439024,199.699569702148
-5.69073740779234,56.6243902439024,308.089569091797
-5.64012015513701,56.6243902439024,358.759582519531
-5.58950290248169,56.6243902439024,439.856872558594
-5.53888564982636,56.6243902439024,175.046875
-5.48826839717103,56.6243902439024,89.3568801879883
-5.4376511445157,56.6243902439024,-60.2331199645996
-5.38703389186038,56.6243902439024,-68.7231216430664
-5.33641663920505,56.6243902439024,186.247512817383
-5.28579938654972,56.6243902439024,214.947525024414
-5.2351821338944,56.6243902439024,470.927520751953
-5.18456488123907,56.6243902439024,373.70751953125
-5.13394762858374,56.6243902439024,478.557525634766
-5.08333037592841,56.6243902439024,605.007507324219
-5.03271312327309,56.6243902439024,375.197082519531
-4.98209587061776,56.6243902439024,357.557067871094
-4.93147861796243,56.6243902439024,395.627075195312
-4.88086136530711,56.6243902439024,649.627075195312
-4.83024411265178,56.6243902439024,496.587097167969
-4.77962685999645,56.6243902439024,361.181915283203
-4.72900960734112,56.6243902439024,303.101898193359
-4.6783923546858,56.6243902439024,321.821899414062
-4.62777510203047,56.6243902439024,385.631896972656
-4.57715784937514,56.6243902439024,416.771911621094
-4.52654059671982,56.6243902439024,543.552490234375
-4.47592334406449,56.6243902439024,724.972473144531
-4.42530609140916,56.6243902439024,638.572509765625
-4.37468883875383,56.6243902439024,593.29248046875
-4.32407158609851,56.6243902439024,498.192504882812
-4.27345433344318,56.6243902439024,593.099853515625
-4.22283708078785,56.6243902439024,661.219848632812
-4.17221982813253,56.6243902439024,576.289855957031
-4.1216025754772,56.6243902439024,644.889831542969
-4.07098532282187,56.6243902439024,402.749847412109
-4.02036807016654,56.6243902439024,243.179840087891
-3.96975081751122,56.6243902439024,205.629730224609
-3.91913356485589,56.6243902439024,201.909729003906
-3.86851631220056,56.6243902439024,196.799728393555
-3.81789905954524,56.6243902439024,271.829742431641
-3.76728180688991,56.6243902439024,371.9697265625
-3.71666455423458,56.6243902439024,405.288330078125
-3.66604730157925,56.6243902439024,138.658340454102
-3.61543004892393,56.6243902439024,173.208343505859
-3.5648127962686,56.6243902439024,306.738342285156
-3.51419554361327,56.6243902439024,316.148345947266
-3.46357829095795,56.6243902439024,270.557281494141
-3.41296103830262,56.6243902439024,240.067291259766
-3.36234378564729,56.6243902439024,159.457290649414
-3.31172653299197,56.6243902439024,214.03727722168
-3.26110928033664,56.6243902439024,130.087280273438
-3.21049202768131,56.6243902439024,92.8072814941406
-3.15987477502598,56.6243902439024,52.9900016784668
-3.10925752237066,56.6243902439024,51.560001373291
-3.05864026971533,56.6243902439024,63.4500007629395
-3.00802301706,56.6243902439024,78.5699996948242
-2.95740576440468,56.6243902439024,71.6300048828125
-2.90678851174935,56.6243902439024,126.138053894043
-2.85617125909402,56.6243902439024,126.288055419922
-2.80555400643869,56.6243902439024,110.888053894043
-2.75493675378337,56.6243902439024,124.888053894043
-2.70431950112804,56.6243902439024,85.7780532836914
-2.65370224847271,56.6243902439024,53.3927154541016
-2.60308499581738,56.6243902439024,38.6427154541016
-2.55246774316206,56.6243902439024,41.342716217041
-2.50185049050673,56.6243902439024,5.8227162361145
-2.4512332378514,56.6243902439024,-26.9772834777832
-2.40061598519608,56.6243902439024,-37.5619659423828
-2.34999873254075,56.6243902439024,-45.0919647216797
-2.29938147988542,56.6243902439024,-57.4019660949707
-2.2487642272301,56.6243902439024,-61.1519660949707
-2.19814697457477,56.6243902439024,-57.9719657897949
-2.14752972191944,56.6243902439024,-60.6819648742676
-2.09691246926411,56.6243902439024,-58.1923065185547
-2.04629521660879,56.6243902439024,-54.7423057556152
-1.99567796395346,56.6243902439024,-43.5623054504395
-1.94506071129813,56.6243902439024,-41.5223045349121
-1.89444345864281,56.6243902439024,-44.9423065185547
-1.84382620598748,56.6243902439024,-47.9264831542969
-1.79320895333215,56.6243902439024,-50.7564849853516
-1.74259170067682,56.6243902439024,-52.9064826965332
-1.6919744480215,56.6243902439024,-53.0764846801758
-1.64135719536617,56.6243902439024,-54.3064842224121
-1.59073994271084,56.6243902439024,-56.2084579467773
-1.54012269005552,56.6243902439024,-55.0284576416016
-1.48950543740019,56.6243902439024,-56.3384552001953
-1.43888818474486,56.6243902439024,-58.9484558105469
-1.38827093208953,56.6243902439024,-67.2684555053711
-1.33765367943421,56.6243902439024,-67.4684600830078
-1.28703642677888,56.6243902439024,-65.2980422973633
-1.23641917412355,56.6243902439024,-64.6180419921875
-1.18580192146823,56.6243902439024,-65.1380386352539
-1.1351846688129,56.6243902439024,-67.4780426025391
-1.08456741615757,56.6243902439024,-71.4680404663086
-1.03395016350225,56.6243902439024,-66.1633987426758
-0.983332910846917,56.6243902439024,-66.3733978271484
-0.93271565819159,56.6243902439024,-68.2033996582031
-0.882098405536263,56.6243902439024,-68.3233947753906
-0.831481152880936,56.6243902439024,-67.5133972167969
-0.78086390022561,56.6243902439024,-65.7924957275391
-0.730246647570281,56.6243902439024,-68.4024963378906
-0.679629394914954,56.6243902439024,-71.942497253418
-0.629012142259628,56.6243902439024,-69.8424987792969
-0.578394889604301,56.6243902439024,-71.0924987792969
-0.527777636948974,56.6243902439024,-72.6824951171875
-0.477160384293645,56.6243902439024,-72.1025009155273
-0.426543131638319,56.6243902439024,-71.9225006103516
-0.375925878982992,56.6243902439024,-73.1725006103516
-0.325308626327665,56.6243902439024,-76.5625
-0.274691373672338,56.6243902439024,-78.4524993896484
-0.224074121017011,56.6243902439024,-75.9150009155273
-0.173456868361683,56.6243902439024,-75.6849975585938
-0.122839615706356,56.6243902439024,-80.7050018310547
-0.0722223630510292,56.6243902439024,-76.3850021362305
-0.0216051103957025,56.6243902439024,-73.875
0.0290121422596243,56.6243902439024,-71.4850006103516
0.0796293949149529,56.6243902439024,-76.8550033569336
0.13024664757028,56.6243902439024,-79.6849975585938
0.180863900225606,56.6243902439024,-75.8550033569336
0.231481152880933,56.6243902439024,-74.5749969482422
0.28209840553626,56.6243902439024,-75.6100006103516
0.332715658191587,56.6243902439024,-76.5899963378906
0.383332910846915,56.6243902439024,-99.3399963378906
0.433950163502242,56.6243902439024,-83.1699981689453
0.484567416157569,56.6243902439024,-84.6599960327148
0.535184668812896,56.6243902439024,-81.9099960327148
0.585801921468223,56.6243902439024,-81.1049957275391
0.636419174123551,56.6243902439024,-81.8850021362305
0.687036426778878,56.6243902439024,-104.88500213623
0.737653679434205,56.6243902439024,-81.7949981689453
0.788270932089532,56.6243902439024,-81.125
0.838888184744858,56.6243902439024,-116.782501220703
0.889505437400185,56.6243902439024,-97.9625015258789
0.940122690055514,56.6243902439024,-84.4824981689453
0.990739942710841,56.6243902439024,-86.2024993896484
1.04135719536617,56.6243902439024,-84.0025024414062
1.09197444802149,56.6243902439024,-83.8450012207031
1.14259170067682,56.6243902439024,-93.5250015258789
1.19320895333215,56.6243902439024,-88.1749954223633
1.24382620598748,56.6243902439024,-88.9949951171875
1.2944434586428,56.6243902439024,-88.6749954223633
1.34506071129813,56.6243902439024,-93.4249954223633
1.39567796395346,56.6243902439024,-98.9449996948242
1.44629521660878,56.6243902439024,-90.9749984741211
1.49691246926411,56.6243902439024,-92.8949966430664
1.54752972191944,56.6243902439024,-95.0749969482422
1.59814697457477,56.6243902439024,-94.9249954223633
1.64876422723009,56.6243902439024,-92.4075012207031
1.69938147988542,56.6243902439024,-92.4375
1.74999873254075,56.6243902439024,-89.8675003051758
1.80061598519607,56.6243902439024,-87.4175033569336
1.8512332378514,56.6243902439024,-89.7275009155273
1.90185049050673,56.6243902439024,-88.3600006103516
1.95246774316205,56.6243902439024,-86.5599975585938
2.00308499581738,56.6243902439024,-85.4700012207031
2.05370224847271,56.6243902439024,-83.9800033569336
2.10431950112804,56.6243902439024,-83.7099990844727
2.15493675378336,56.6243902439024,-81.2774963378906
2.20555400643869,56.6243902439024,-79.067497253418
2.25617125909402,56.6243902439024,-75.7675018310547
2.30678851174935,56.6243902439024,-73.8574981689453
2.35740576440467,56.6243902439024,-72.0875015258789
2.40802301706,56.6243902439024,-70.504997253418
2.45864026971533,56.6243902439024,-70.9850006103516
2.50925752237065,56.6243902439024,-70.1849975585938
2.55987477502598,56.6243902439024,-70.8249969482422
2.61049202768131,56.6243902439024,-70.4349975585938
2.66110928033664,56.6243902439024,-69.7350006103516
2.71172653299196,56.6243902439024,-68.1374969482422
2.76234378564729,56.6243902439024,-69.6675033569336
2.81296103830262,56.6243902439024,-69.1374969482422
2.86357829095794,56.6243902439024,-69.0374984741211
2.91419554361327,56.6243902439024,-67.2375030517578
2.9648127962686,56.6243902439024,-66.6275024414062
3.01543004892392,56.6243902439024,-68.8574981689453
3.06604730157925,56.6243902439024,-68.4674987792969
3.11666455423458,56.6243902439024,-69.0774993896484
3.16728180688991,56.6243902439024,-68.7675018310547
3.21789905954523,56.6243902439024,-67.3450012207031
3.26851631220056,56.6243902439024,-67.1849975585938
3.31913356485589,56.6243902439024,-67.875
3.36975081751121,56.6243902439024,-67.4550018310547
3.42036807016654,56.6243902439024,-66.5449981689453
3.47098532282187,56.6243902439024,-66.6650009155273
3.5216025754772,56.6243902439024,-65.3899993896484
3.57221982813252,56.6243902439024,-65.6100006103516
3.62283708078785,56.6243902439024,-63.25
3.67345433344318,56.6243902439024,-63.129997253418
3.72407158609851,56.6243902439024,-62.9899978637695
3.77468883875383,56.6243902439024,-63.4274978637695
3.82530609140916,56.6243902439024,-66.8074951171875
3.87592334406449,56.6243902439024,-66.2975006103516
3.92654059671981,56.6243902439024,-65.8574981689453
3.97715784937514,56.6243902439024,-67.2674942016602
4.02777510203047,56.6243902439024,-66.7949981689453
4.07839235468579,56.6243902439024,-64.5749969482422
4.12900960734112,56.6243902439024,-63.9949989318848
4.17962685999645,56.6243902439024,-57.504997253418
4.23024411265178,56.6243902439024,-56.5449981689453
4.2808613653071,56.6243902439024,-54.0624961853027
4.33147861796243,56.6243902439024,-54.9724960327148
4.38209587061776,56.6243902439024,-62.9824981689453
4.43271312327308,56.6243902439024,-64.0325012207031
4.48333037592841,56.6243902439024,-63.5124969482422
4.53394762858374,56.6243902439024,-63.0324974060059
4.58456488123907,56.6243902439024,-62.0849990844727
4.63518213389439,56.6243902439024,-61.4650001525879
4.68579938654972,56.6243902439024,-60.5550003051758
4.73641663920505,56.6243902439024,-60.4149971008301
4.78703389186037,56.6243902439024,-61.1849975585938
4.8376511445157,56.6243902439024,-61.9925003051758
4.88826839717103,56.6243902439024,-63.9025001525879
4.93888564982636,56.6243902439024,-64.7324981689453
4.98950290248168,56.6243902439024,-64.8424987792969
5.04012015513701,56.6243902439024,-65.3925018310547
5.09073740779234,56.6243902439024,-61.9024963378906
5.14135466044766,56.6243902439024,-60.7624969482422
5.19197191310299,56.6243902439024,-59.7824974060059
5.24258916575832,56.6243902439024,-59.192497253418
5.29320641841364,56.6243902439024,-58.3124961853027
5.34382367106897,56.6243902439024,-58.2624969482422
5.3944409237243,56.6243902439024,-59.4953422546387
5.44505817637963,56.6243902439024,-59.5253410339355
5.49567542903495,56.6243902439024,-58.6053428649902
5.54629268169028,56.6243902439024,-57.6553421020508
5.59690993434561,56.6243902439024,-57.4653396606445
5.64752718700094,56.6243902439024,-57.6621246337891
5.69814443965626,56.6243902439024,-57.2021217346191
5.74876169231159,56.6243902439024,-55.8621253967285
5.79937894496692,56.6243902439024,-54.9121246337891
5.84999619762224,56.6243902439024,-52.6521224975586
5.90061345027757,56.6243902439024,-56.8301963806152
5.9512307029329,56.6243902439024,-55.8601989746094
6.00184795558823,56.6243902439024,-53.6101989746094
6.05246520824355,56.6243902439024,-50.320198059082
6.10308246089888,56.6243902439024,-49.2501983642578
6.15369971355421,56.6243902439024,-46.002269744873
6.20431696620953,56.6243902439024,-40.4822692871094
6.25493421886486,56.6243902439024,-42.5322685241699
6.30555147152019,56.6243902439024,-41.3022689819336
6.35616872417551,56.6243902439024,-33.7022705078125
6.40678597683084,56.6243902439024,-32.5322685241699
6.45740322948617,56.6243902439024,-30.9270114898682
6.5080204821415,56.6243902439024,-28.3470115661621
6.55863773479683,56.6243902439024,-35.7570114135742
6.60925498745215,56.6243902439024,-37.8870124816895
6.65987224010748,56.6243902439024,-37.2570114135742
6.7104894927628,56.6243902439024,-38.4250564575195
6.76110674541813,56.6243902439024,-38.9150581359863
6.81172399807346,56.6243902439024,-38.2850570678711
6.86234125072879,56.6243902439024,-42.7650566101074
6.91295850338411,56.6243902439024,-40.565055847168
6.96357575603944,56.6243902439024,-37.8080711364746
7.01419300869477,56.6243902439024,-36.3680725097656
7.06481026135009,56.6243902439024,-35.7480735778809
7.11542751400542,56.6243902439024,-34.848072052002
7.16604476666075,56.6243902439024,-35.0280723571777
7.21666201931608,56.6243902439024,-36.2280731201172
7.2672792719714,56.6243902439024,-33.9364318847656
7.31789652462673,56.6243902439024,-33.9464302062988
7.36851377728206,56.6243902439024,-33.166431427002
7.41913102993739,56.6243902439024,-31.976432800293
7.46974828259271,56.6243902439024,-32.6764335632324
7.52036553524804,56.6243902439024,-33.2324371337891
7.57098278790336,56.6243902439024,-31.1224365234375
7.62160004055869,56.6243902439024,-32.7124366760254
7.67221729321402,56.6243902439024,-29.7524375915527
7.72283454586935,56.6243902439024,-28.8924369812012
7.77345179852468,56.6243902439024,-30.7334976196289
7.82406905118,56.6243902439024,-26.4034976959229
7.87468630383533,56.6243902439024,-24.6934967041016
7.92530355649065,56.6243902439024,-23.8634967803955
7.97592080914598,56.6243902439024,-20.5334968566895
8.02653806180131,56.6243902439024,-20.072660446167
8.07715531445664,56.6243902439024,-20.8926601409912
8.12777256711196,56.6243902439024,-17.2326602935791
8.17838981976729,56.6243902439024,-2.56266021728516
8.22900707242262,56.6243902439024,0.057339858263731
8.27962432507795,56.6243902439024,-1.86266016960144
8.33024157773327,56.6243902439024,-4.7761697769165
8.3808588303886,56.6243902439024,-5.18616962432861
8.43147608304393,56.6243902439024,-6.14616966247559
8.48209333569925,56.6243902439024,-6.12616968154907
8.53271058835458,56.6243902439024,18.9338302612305
8.58332784100991,56.6243902439024,15.5295276641846
8.63394509366524,56.6243902439024,-2.98047280311584
8.68456234632056,56.6243902439024,-5.09047269821167
8.73517959897589,56.6243902439024,7.98952722549438
8.78579685163122,56.6243902439024,21.5095272064209
8.83641410428654,56.6243902439024,20.0554027557373
8.88703135694187,56.6243902439024,26.5054035186768
8.9376486095972,56.6243902439024,38.595401763916
8.98826586225253,56.6243902439024,43.2454032897949
9.03888311490785,56.6243902439024,18.9754028320312
9.08950036756318,56.6243902439024,9.1454029083252
9.14011762021851,56.6243902439024,-0.55559504032135
9.19073487287383,56.6243902439024,4.33440494537354
9.24135212552916,56.6243902439024,20.2044048309326
9.29196937818449,56.6243902439024,1.16440498828888
9.34258663083981,56.6243902439024,12.8944053649902
9.39320388349514,56.6243902439024,33.9926261901855
-9.99320388349514,56.5736585365854,-1846.11462402344
-9.94258663083982,56.5736585365854,-1801.50463867188
-9.89196937818449,56.5736585365854,-1766.3046875
-9.84135212552916,56.5736585365854,-1683.04650878906
-9.79073487287384,56.5736585365854,-1623.24645996094
-9.74011762021851,56.5736585365854,-1586.94653320312
-9.68950036756318,56.5736585365854,-1501.03649902344
-9.63888311490786,56.5736585365854,-1457.91650390625
-9.58826586225253,56.5736585365854,-1373.27331542969
-9.5376486095972,56.5736585365854,-1340.4833984375
-9.48703135694187,56.5736585365854,-1265.32336425781
-9.43641410428655,56.5736585365854,-1219.943359375
-9.38579685163122,56.5736585365854,-1118.57336425781
-9.33517959897589,56.5736585365854,-1053.66259765625
-9.28456234632056,56.5736585365854,-886.862670898438
-9.23394509366524,56.5736585365854,-785.412658691406
-9.18332784100991,56.5736585365854,-586.342651367188
-9.13271058835458,56.5736585365854,-477.292663574219
-9.08209333569926,56.5736585365854,-261.572204589844
-9.03147608304393,56.5736585365854,-168.162200927734
-8.9808588303886,56.5736585365854,-136.472198486328
-8.93024157773328,56.5736585365854,-135.632202148438
-8.87962432507795,56.5736585365854,-135.282196044922
-8.82900707242262,56.5736585365854,-136.462188720703
-8.77838981976729,56.5736585365854,-139.267700195312
-8.72777256711197,56.5736585365854,-135.377700805664
-8.67715531445664,56.5736585365854,-134.717697143555
-8.62653806180131,56.5736585365854,-143.017700195312
-8.57592080914599,56.5736585365854,-154.377700805664
-8.52530355649066,56.5736585365854,-162.745315551758
-8.47468630383533,56.5736585365854,-167.825317382812
-8.42406905118,56.5736585365854,-171.255310058594
-8.37345179852468,56.5736585365854,-167.505310058594
-8.32283454586935,56.5736585365854,-167.375305175781
-8.27221729321402,56.5736585365854,-169.374694824219
-8.2216000405587,56.5736585365854,-163.314697265625
-8.17098278790337,56.5736585365854,-160.094696044922
-8.12036553524804,56.5736585365854,-150.094696044922
-8.06974828259271,56.5736585365854,-138.264694213867
-8.01913102993739,56.5736585365854,-133.172286987305
-7.96851377728206,56.5736585365854,-134.452285766602
-7.91789652462673,56.5736585365854,-115.942291259766
-7.86727927197141,56.5736585365854,-114.342292785645
-7.81666201931608,56.5736585365854,-132.59228515625
-7.76604476666075,56.5736585365854,-154.382293701172
-7.71542751400542,56.5736585365854,-170.22200012207
-7.6648102613501,56.5736585365854,-174.201995849609
-7.61419300869477,56.5736585365854,-177.821990966797
-7.56357575603944,56.5736585365854,-175.901992797852
-7.51295850338412,56.5736585365854,-173.102005004883
-7.46234125072879,56.5736585365854,-172.682769775391
-7.41172399807346,56.5736585365854,-161.132766723633
-7.36110674541813,56.5736585365854,-150.002777099609
-7.31048949276281,56.5736585365854,-107.052772521973
-7.25987224010748,56.5736585365854,-89.6027755737305
-7.20925498745215,56.5736585365854,-65.5010833740234
-7.15863773479683,56.5736585365854,-52.551082611084
-7.1080204821415,56.5736585365854,-30.7410831451416
-7.05740322948617,56.5736585365854,-29.0010833740234
-7.00678597683084,56.5736585365854,-22.6410827636719
-6.95616872417552,56.5736585365854,-21.9310836791992
-6.90555147152019,56.5736585365854,-20.9022731781006
-6.85493421886486,56.5736585365854,-19.9922733306885
-6.80431696620954,56.5736585365854,-6.55227375030518
-6.75369971355421,56.5736585365854,-0.262273550033569
-6.70308246089888,56.5736585365854,-14.2122735977173
-6.65246520824356,56.5736585365854,-40.2811737060547
-6.60184795558823,56.5736585365854,-95.5211715698242
-6.5512307029329,56.5736585365854,-67.0911712646484
-6.50061345027757,56.5736585365854,-48.5311737060547
-6.44999619762225,56.5736585365854,-40.761173248291
-6.39937894496692,56.5736585365854,-35.0593185424805
-6.34876169231159,56.5736585365854,74.8006820678711
-6.29814443965626,56.5736585365854,148.860687255859
-6.24752718700094,56.5736585365854,192.310684204102
-6.19690993434561,56.5736585365854,185.490676879883
-6.14629268169028,56.5736585365854,156.344573974609
-6.09567542903496,56.5736585365854,104.094581604004
-6.04505817637963,56.5736585365854,168.334579467773
-5.9944409237243,56.5736585365854,61.4745788574219
-5.94382367106898,56.5736585365854,-6.13542127609253
-5.89320641841365,56.5736585365854,35.8745803833008
-5.84258916575832,56.5736585365854,147.589584350586
-5.79197191310299,56.5736585365854,130.029571533203
-5.74135466044767,56.5736585365854,185.379577636719
-5.69073740779234,56.5736585365854,171.969573974609
-5.64012015513701,56.5736585365854,269.439575195312
-5.58950290248169,56.5736585365854,144.816879272461
-5.53888564982636,56.5736585365854,-71.813117980957
-5.48826839717103,56.5736585365854,-31.3831195831299
-5.4376511445157,56.5736585365854,-1.6631201505661
-5.38703389186038,56.5736585365854,54.4268798828125
-5.33641663920505,56.5736585365854,41.0675201416016
-5.28579938654972,56.5736585365854,171.037521362305
-5.2351821338944,56.5736585365854,384.567504882812
-5.18456488123907,56.5736585365854,553.167541503906
-5.13394762858374,56.5736585365854,513.9375
-5.08333037592841,56.5736585365854,141.807525634766
-5.03271312327309,56.5736585365854,546.777099609375
-4.98209587061776,56.5736585365854,708.907104492188
-4.93147861796243,56.5736585365854,400.957092285156
-4.88086136530711,56.5736585365854,446.667083740234
-4.83024411265178,56.5736585365854,296.557067871094
-4.77962685999645,56.5736585365854,215.311904907227
-4.72900960734112,56.5736585365854,436.291900634766
-4.6783923546858,56.5736585365854,730.2119140625
-4.62777510203047,56.5736585365854,496.541900634766
-4.57715784937514,56.5736585365854,540.141906738281
-4.52654059671982,56.5736585365854,497.662506103516
-4.47592334406449,56.5736585365854,537.872497558594
-4.42530609140916,56.5736585365854,470.012481689453
-4.37468883875383,56.5736585365854,610.802490234375
-4.32407158609851,56.5736585365854,558.942504882812
-4.27345433344318,56.5736585365854,788.749816894531
-4.22283708078785,56.5736585365854,892.179870605469
-4.17221982813253,56.5736585365854,465.019836425781
-4.1216025754772,56.5736585365854,178.729843139648
-4.07098532282187,56.5736585365854,422.639831542969
-4.02036807016654,56.5736585365854,418.989837646484
-3.96975081751122,56.5736585365854,510.379730224609
-3.91913356485589,56.5736585365854,459.73974609375
-3.86851631220056,56.5736585365854,522.439758300781
-3.81789905954524,56.5736585365854,546.94970703125
-3.76728180688991,56.5736585365854,358.389739990234
-3.71666455423458,56.5736585365854,291.108337402344
-3.66604730157925,56.5736585365854,248.188339233398
-3.61543004892393,56.5736585365854,179.618347167969
-3.5648127962686,56.5736585365854,143.688339233398
-3.51419554361327,56.5736585365854,116.658340454102
-3.46357829095795,56.5736585365854,49.5372848510742
-3.41296103830262,56.5736585365854,45.907283782959
-3.36234378564729,56.5736585365854,50.4572830200195
-3.31172653299197,56.5736585365854,47.7272834777832
-3.26110928033664,56.5736585365854,50.7872848510742
-3.21049202768131,56.5736585365854,64.8072814941406
-3.15987477502598,56.5736585365854,160.5
-3.10925752237066,56.5736585365854,186.75
-3.05864026971533,56.5736585365854,299.570007324219
-3.00802301706,56.5736585365854,284.970001220703
-2.95740576440468,56.5736585365854,197.369995117188
-2.90678851174935,56.5736585365854,183.118057250977
-2.85617125909402,56.5736585365854,185.958053588867
-2.80555400643869,56.5736585365854,154.248046875
-2.75493675378337,56.5736585365854,132.598052978516
-2.70431950112804,56.5736585365854,76.5880508422852
-2.65370224847271,56.5736585365854,40.53271484375
-2.60308499581738,56.5736585365854,1.26271605491638
-2.55246774316206,56.5736585365854,-8.94728374481201
-2.50185049050673,56.5736585365854,-32.1672821044922
-2.4512332378514,56.5736585365854,-36.657283782959
-2.40061598519608,56.5736585365854,-48.1219635009766
-2.34999873254075,56.5736585365854,-51.2319641113281
-2.29938147988542,56.5736585365854,-53.0119667053223
-2.2487642272301,56.5736585365854,-52.071964263916
-2.19814697457477,56.5736585365854,-48.631965637207
-2.14752972191944,56.5736585365854,-52.9119644165039
-2.09691246926411,56.5736585365854,-50.9723052978516
-2.04629521660879,56.5736585365854,-50.052303314209
-1.99567796395346,56.5736585365854,-45.3723068237305
-1.94506071129813,56.5736585365854,-48.1523056030273
-1.89444345864281,56.5736585365854,-51.2923049926758
-1.84382620598748,56.5736585365854,-49.3664817810059
-1.79320895333215,56.5736585365854,-53.1764831542969
-1.74259170067682,56.5736585365854,-53.8764839172363
-1.6919744480215,56.5736585365854,-49.5964851379395
-1.64135719536617,56.5736585365854,-49.2264823913574
-1.59073994271084,56.5736585365854,-58.7384567260742
-1.54012269005552,56.5736585365854,-56.0484580993652
-1.48950543740019,56.5736585365854,-57.2484550476074
-1.43888818474486,56.5736585365854,-59.2784576416016
-1.38827093208953,56.5736585365854,-63.1984558105469
-1.33765367943421,56.5736585365854,-64.0184555053711
-1.28703642677888,56.5736585365854,-62.5480422973633
-1.23641917412355,56.5736585365854,-63.0780410766602
-1.18580192146823,56.5736585365854,-64.8980407714844
-1.1351846688129,56.5736585365854,-67.5280380249023
-1.08456741615757,56.5736585365854,-66.7480392456055
-1.03395016350225,56.5736585365854,-65.363395690918
-0.983332910846917,56.5736585365854,-67.0933990478516
-0.93271565819159,56.5736585365854,-68.9033966064453
-0.882098405536263,56.5736585365854,-68.9633941650391
-0.831481152880936,56.5736585365854,-69.5733947753906
-0.78086390022561,56.5736585365854,-68.5424957275391
-0.730246647570281,56.5736585365854,-67.0924987792969
-0.679629394914954,56.5736585365854,-69.7924957275391
-0.629012142259628,56.5736585365854,-71.1124954223633
-0.578394889604301,56.5736585365854,-71.0124969482422
-0.527777636948974,56.5736585365854,-75.6224975585938
-0.477160384293645,56.5736585365854,-73.7224960327148
-0.426543131638319,56.5736585365854,-72.1224975585938
-0.375925878982992,56.5736585365854,-70.5924987792969
-0.325308626327665,56.5736585365854,-78.5824966430664
-0.274691373672338,56.5736585365854,-80.2324981689453
-0.224074121017011,56.5736585365854,-72.9349975585938
-0.173456868361683,56.5736585365854,-80.3050003051758
-0.122839615706356,56.5736585365854,-74.0449981689453
-0.0722223630510292,56.5736585365854,-74.3549957275391
-0.0216051103957025,56.5736585365854,-71.2249984741211
0.0290121422596243,56.5736585365854,-67.6849975585938
0.0796293949149529,56.5736585365854,-82.6750030517578
0.13024664757028,56.5736585365854,-81.1549987792969
0.180863900225606,56.5736585365854,-72.6949996948242
0.231481152880933,56.5736585365854,-75.0149993896484
0.28209840553626,56.5736585365854,-79.4700012207031
0.332715658191587,56.5736585365854,-83.1699981689453
0.383332910846915,56.5736585365854,-86.3899993896484
0.433950163502242,56.5736585365854,-100.529998779297
0.484567416157569,56.5736585365854,-88.1599960327148
0.535184668812896,56.5736585365854,-83.2200012207031
0.585801921468223,56.5736585365854,-77.6849975585938
0.636419174123551,56.5736585365854,-100.995002746582
0.687036426778878,56.5736585365854,-148.884994506836
0.737653679434205,56.5736585365854,-86.8649978637695
0.788270932089532,56.5736585365854,-85.625
0.838888184744858,56.5736585365854,-96.182502746582
0.889505437400185,56.5736585365854,-96.9925003051758
0.940122690055514,56.5736585365854,-82.3925018310547
0.990739942710841,56.5736585365854,-82.9625015258789
1.04135719536617,56.5736585365854,-82.4925003051758
1.09197444802149,56.5736585365854,-86.004997253418
1.14259170067682,56.5736585365854,-84.6549987792969
1.19320895333215,56.5736585365854,-86.5550003051758
1.24382620598748,56.5736585365854,-87.1650009155273
1.2944434586428,56.5736585365854,-87.625
1.34506071129813,56.5736585365854,-89.1849975585938
1.39567796395346,56.5736585365854,-93.6449966430664
1.44629521660878,56.5736585365854,-92.4649963378906
1.49691246926411,56.5736585365854,-95.4850006103516
1.54752972191944,56.5736585365854,-94.9649963378906
1.59814697457477,56.5736585365854,-95.4249954223633
1.64876422723009,56.5736585365854,-92.2275009155273
1.69938147988542,56.5736585365854,-92.4075012207031
1.74999873254075,56.5736585365854,-90.1875
1.80061598519607,56.5736585365854,-90.2174987792969
1.8512332378514,56.5736585365854,-88.9175033569336
1.90185049050673,56.5736585365854,-88.2200012207031
1.95246774316205,56.5736585365854,-85.9400024414062
2.00308499581738,56.5736585365854,-85.4800033569336
2.05370224847271,56.5736585365854,-85.4400024414062
2.10431950112804,56.5736585365854,-83.620002746582
2.15493675378336,56.5736585365854,-82.7174987792969
2.20555400643869,56.5736585365854,-82.3375015258789
2.25617125909402,56.5736585365854,-75.0475006103516
2.30678851174935,56.5736585365854,-73.0875015258789
2.35740576440467,56.5736585365854,-73.817497253418
2.40802301706,56.5736585365854,-71.2350006103516
2.45864026971533,56.5736585365854,-70.6849975585938
2.50925752237065,56.5736585365854,-69.3649978637695
2.55987477502598,56.5736585365854,-70.1149978637695
2.61049202768131,56.5736585365854,-69.8249969482422
2.66110928033664,56.5736585365854,-69.8249969482422
2.71172653299196,56.5736585365854,-70.2975006103516
2.76234378564729,56.5736585365854,-70.1575012207031
2.81296103830262,56.5736585365854,-70.2474975585938
2.86357829095794,56.5736585365854,-69.9575042724609
2.91419554361327,56.5736585365854,-69.1575012207031
